m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,2.5,9.2,5.9,77.0,11.8,0.03
1,1,2.5,9.0,5.8,76.5,10.1,0.03
1,2,2.4,8.3,5.0,77.0,10.3,0.03
1,3,1.5,8.7,4.7,77.5,11.0,0.03
1,4,1.3,8.8,4.7,79.5,10.3,0.05
1,5,1.0,8.4,4.4,78.0,10.3,0.04
1,6,0.8,8.7,4.4,78.5,10.1,0.03
1,7,0.7,8.1,4.6,80.0,9.2,0.02
1,8,1.9,8.6,5.5,77.5,11.0,0.02
1,9,5.9,11.3,8.8,70.0,8.3,0.02
1,10,8.9,13.5,11.5,58.0,11.8,0.01
1,11,10.6,15.1,12.8,52.5,14.7,0.02
1,12,11.5,16.2,13.9,50.5,16.6,0.04
1,13,12.1,16.3,14.2,49.0,16.8,0.05
1,14,12.3,16.7,14.4,49.5,16.8,0.03
1,15,11.9,15.9,13.9,50.5,15.0,0.02
1,16,10.8,14.7,12.8,55.5,15.0,0.02
1,17,8.5,12.5,10.3,64.5,11.2,0.04
1,18,6.5,11.1,8.7,68.5,9.4,0.03
1,19,5.5,10.4,7.7,73.5,10.3,0.01
1,20,4.5,10.3,7.4,73.5,11.9,0.02
1,21,3.9,9.7,7.0,76.0,10.3,0.05
1,22,3.8,9.7,6.8,75.0,10.3,0.05
1,23,3.3,9.7,6.5,75.5,11.2,0.03
2,0,5.8,10.1,7.9,75.5,10.3,0.09
2,1,5.5,9.9,7.7,76.0,10.3,0.07
2,2,4.8,9.7,7.3,77.0,9.4,0.05
2,3,4.5,9.4,6.9,77.0,10.1,0.09
2,4,4.1,9.4,6.8,79.5,9.2,0.07
2,5,3.7,9.6,6.9,79.5,10.3,0.07
2,6,3.5,9.2,6.5,81.0,9.4,0.05
2,7,3.5,9.2,6.4,82.0,9.2,0.05
2,8,5.7,10.2,8.2,77.0,10.1,0.07
2,9,8.9,13.0,11.0,66.5,8.3,0.07
2,10,11.0,15.0,13.2,59.0,11.0,0.09
2,11,12.1,16.6,14.4,54.5,13.0,0.09
2,12,12.7,17.3,15.3,52.0,13.9,0.07
2,13,13.2,17.8,15.7,51.5,15.0,0.03
2,14,13.1,18.0,15.8,52.5,16.6,0.03
2,15,12.7,17.4,15.7,53.0,16.8,0.03
2,16,12.5,16.4,14.6,59.0,14.8,0.03
2,17,10.9,14.9,13.2,63.5,11.2,0.07
2,18,9.2,13.0,11.3,71.5,9.2,0.05
2,19,8.2,12.0,10.0,75.5,7.4,0.07
2,20,7.7,11.4,9.5,79.0,9.2,0.07
2,21,7.3,11.2,9.1,78.5,9.2,0.09
2,22,6.5,10.4,8.5,78.0,9.4,0.07
2,23,6.2,10.3,8.2,77.0,10.3,0.12
3,0,7.5,11.4,9.6,76.0,11.2,0.06
3,1,7.3,11.2,9.3,76.0,12.1,0.06
3,2,7.1,11.1,9.1,76.0,12.0,0.08
3,3,7.3,10.9,9.1,76.5,10.1,0.08
3,4,6.6,11.1,8.6,76.5,11.2,0.11
3,5,6.5,11.0,8.6,77.5,11.2,0.1
3,6,6.1,10.8,8.5,78.0,10.1,0.08
3,7,7.5,11.5,9.7,77.5,10.1,0.06
3,8,10.2,13.4,12.1,67.5,10.1,0.06
3,9,11.7,15.6,13.7,60.0,13.0,0.08
3,10,13.4,17.1,15.6,53.5,15.0,0.08
3,11,14.1,18.4,16.4,51.0,16.8,0.06
3,12,14.8,18.8,16.5,49.5,18.6,0.06
3,13,15.1,19.4,17.2,49.5,18.6,0.08
3,14,15.0,18.7,16.9,50.0,19.5,0.08
3,15,14.8,18.2,16.6,52.5,18.6,0.06
3,16,14.2,17.5,15.8,56.0,16.8,0.05
3,17,12.8,16.3,14.9,62.0,15.0,0.08
3,18,11.7,14.6,13.1,68.0,11.9,0.1
3,19,10.6,13.2,12.0,73.0,9.2,0.1
3,20,9.7,12.7,11.3,75.0,10.1,0.05
3,21,9.6,12.3,10.9,75.5,11.2,0.06
3,22,8.8,12.1,10.4,75.5,11.2,0.06
3,23,8.3,11.7,9.9,75.5,11.2,0.08
4,0,10.1,14.0,11.4,80.8,8.4,0.1
4,1,9.8,13.5,11.2,80.8,9.9,0.05
4,2,9.1,13.1,10.9,79.3,9.4,0.03
4,3,8.9,12.9,10.9,80.3,9.4,0.05
4,4,8.4,12.8,10.6,79.5,10.1,0.05
4,5,7.7,12.7,10.3,80.8,9.2,0.03
4,6,9.0,12.6,10.9,79.8,8.4,0.07
4,7,11.9,15.0,13.4,71.5,8.3,0.07
4,8,13.0,16.9,14.8,64.5,10.1,0.05
4,9,14.9,18.8,16.7,57.0,12.1,0.07
4,10,15.5,20.1,18.0,52.3,14.0,0.07
4,11,16.4,21.1,18.5,52.5,15.9,0.07
4,12,17.1,21.1,19.0,50.8,17.7,0.12
4,13,17.3,20.9,19.2,51.0,18.6,0.1
4,14,16.8,21.0,19.0,52.5,18.6,0.08
4,15,16.4,20.6,18.4,52.8,17.7,0.08
4,16,16.0,19.6,17.8,56.3,17.3,0.05
4,17,14.6,18.7,16.9,59.8,13.9,0.05
4,18,13.7,17.5,15.4,67.5,12.1,0.08
4,19,12.6,15.9,14.2,75.5,8.9,0.1
4,20,11.9,15.1,13.6,78.3,8.3,0.07
4,21,11.6,14.7,13.2,80.5,8.3,0.07
4,22,11.0,14.1,12.6,81.3,9.2,0.1
4,23,10.6,13.9,12.1,81.5,8.4,0.07
5,0,13.4,16.1,15.0,82.5,7.4,0.06
5,1,12.7,15.9,14.7,82.0,8.3,0.04
5,2,12.4,15.9,14.2,81.0,7.4,0.04
5,3,12.0,15.4,13.8,80.5,8.3,0.01
5,4,12.0,15.2,13.5,80.0,8.3,0.06
5,5,12.2,15.2,13.6,80.0,9.2,0.08
5,6,13.9,16.7,15.4,73.0,7.4,0.05
5,7,15.8,19.1,17.5,65.5,8.3,0.03
5,8,17.5,21.2,19.6,59.5,9.2,0.05
5,9,18.9,22.5,20.9,53.5,13.0,0.08
5,10,19.9,23.6,21.8,51.5,15.0,0.11
5,11,20.1,24.8,22.4,49.0,16.8,0.16
5,12,20.8,25.1,22.9,49.0,17.7,0.25
5,13,21.4,25.3,22.8,48.5,17.7,0.22
5,14,20.8,25.2,22.8,49.5,18.6,0.17
5,15,20.5,24.7,22.3,52.0,16.8,0.13
