m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,26.5,28.5,27.3,84.5,10.6,0.4
1,1,1,27.3,28.8,28.1,80.8,13.0,0.43
1,1,2,28.0,29.4,28.7,78.5,14.4,0.43
1,1,3,28.0,30.3,29.0,77.5,16.3,0.5
1,1,4,28.4,30.2,29.4,76.5,15.8,0.53
1,1,5,28.7,30.4,29.6,75.5,16.3,0.43
1,1,6,28.9,30.7,29.8,75.3,16.8,0.53
1,1,7,28.8,30.1,29.5,75.3,16.3,0.57
1,1,8,28.6,29.7,29.1,76.5,15.4,0.53
1,1,9,28.2,29.8,28.9,77.0,15.8,0.57
1,1,10,28.0,29.2,28.6,78.8,14.4,0.5
1,1,11,27.6,28.8,28.2,80.5,12.6,0.5
1,1,12,27.1,28.5,27.9,83.0,10.6,0.53
1,1,13,27.3,28.3,27.8,82.8,11.6,0.33
1,1,14,27.1,28.1,27.6,83.0,11.6,0.33
1,1,15,26.3,28.3,27.3,83.8,9.3,0.47
1,1,16,26.7,27.9,27.3,84.5,10.6,0.37
1,1,17,26.6,27.7,27.1,85.0,10.6,0.47
1,1,18,26.0,27.7,26.8,86.5,11.1,0.43
1,1,19,26.4,27.4,26.8,86.0,10.6,0.43
1,1,20,26.1,27.3,26.7,86.5,10.2,0.37
1,1,21,25.2,27.2,26.4,86.8,12.1,0.53
1,1,22,26.0,27.4,26.7,85.5,9.8,0.6
1,1,23,26.3,27.9,27.0,84.5,10.6,0.6
1,2,0,26.5,28.8,27.6,84.8,10.3,0.33
1,2,1,27.4,29.1,28.3,80.5,12.6,0.33
1,2,2,28.0,29.7,29.0,78.5,14.4,0.43
1,2,3,28.5,30.4,29.4,77.5,15.3,0.47
1,2,4,28.5,30.4,29.4,77.0,17.6,0.4
1,2,5,28.7,30.5,29.6,76.5,17.6,0.43
1,2,6,29.2,30.8,30.0,75.8,16.8,0.43
1,2,7,28.8,30.6,29.8,76.5,17.2,0.53
1,2,8,28.6,30.4,29.6,76.8,16.7,0.57
1,2,9,28.5,30.2,29.4,76.8,15.8,0.53
1,2,10,27.8,29.6,28.7,78.5,15.8,0.5
1,2,11,27.5,29.2,28.3,80.0,14.4,0.37
1,2,12,26.9,28.8,27.9,81.5,13.0,0.27
1,2,13,27.0,28.6,27.8,81.5,12.0,0.2
1,2,14,26.9,28.4,27.7,82.5,12.1,0.27
1,2,15,26.6,28.5,27.5,83.5,10.6,0.37
1,2,16,26.7,27.9,27.2,84.0,12.6,0.37
1,2,17,26.6,27.8,27.2,84.5,13.0,0.37
1,2,18,26.0,27.9,27.0,85.8,11.1,0.4
1,2,19,26.3,27.4,26.9,85.3,12.1,0.43
1,2,20,26.2,27.3,26.7,85.8,11.1,0.43
1,2,21,25.7,27.5,26.6,86.8,11.0,0.43
1,2,22,26.1,27.6,26.9,84.5,11.1,0.3
1,2,23,26.4,28.1,27.3,83.5,10.6,0.3
1,3,0,26.9,28.8,27.7,83.5,13.0,0.45
1,3,1,27.7,29.3,28.3,80.0,14.9,0.5
1,3,2,28.4,29.8,29.0,78.0,16.7,0.7
