m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,2.3,8.8,5.7,89.3,6.5,0.2
1,1,1,2.1,8.7,5.4,90.8,6.5,0.17
1,1,2,2.1,8.8,5.4,90.3,6.1,0.2
1,1,3,2.0,8.3,5.2,90.3,6.1,0.17
1,1,4,1.9,7.9,4.9,91.8,5.6,0.27
1,1,5,1.6,7.5,4.6,91.0,6.1,0.3
1,1,6,1.3,7.0,4.1,96.5,5.1,0.23
1,1,7,1.9,7.3,4.8,94.0,5.6,0.17
1,1,8,2.6,7.8,5.4,92.3,6.1,0.23
1,1,9,3.3,8.1,5.9,91.8,7.0,0.27
1,1,10,4.2,9.1,6.8,84.8,7.4,0.27
1,1,11,5.1,10.3,7.6,81.5,8.3,0.17
1,1,12,6.1,11.3,8.5,77.3,9.8,0.2
1,1,13,6.4,11.4,8.9,77.3,9.3,0.27
1,1,14,6.7,11.5,9.3,76.0,8.4,0.23
1,1,15,7.1,11.9,9.5,76.3,7.4,0.23
1,1,16,5.9,10.6,8.3,80.0,7.4,0.27
1,1,17,4.9,10.1,7.6,84.0,7.4,0.23
1,1,18,3.7,9.3,6.5,89.8,7.4,0.27
1,1,19,3.0,9.0,5.9,90.8,7.4,0.2
1,1,20,2.6,8.6,5.8,91.5,7.4,0.17
1,1,21,2.3,8.4,5.6,91.3,7.0,0.2
1,1,22,2.3,8.4,5.7,90.0,7.0,0.17
1,1,23,2.4,8.3,5.6,90.8,7.0,0.23
1,2,0,1.0,5.4,3.7,86.3,7.4,0.17
1,2,1,0.8,5.3,3.5,87.5,7.0,0.2
1,2,2,0.9,5.2,3.3,89.0,7.4,0.27
1,2,3,1.1,4.8,3.1,89.8,6.5,0.13
1,2,4,0.9,4.3,2.8,91.0,6.5,0.07
1,2,5,0.5,4.4,2.4,91.8,5.6,0.17
1,2,6,0.2,3.5,1.8,94.5,5.6,0.27
1,2,7,0.9,4.2,2.8,92.0,5.6,0.23
1,2,8,1.9,4.7,3.7,91.0,5.6,0.17
1,2,9,2.8,5.9,4.6,89.5,5.6,0.17
1,2,10,3.7,7.0,5.6,82.8,7.4,0.17
1,2,11,4.8,8.2,6.7,75.8,8.4,0.23
1,2,12,5.9,9.5,7.6,69.3,9.3,0.23
1,2,13,6.2,9.8,8.0,68.5,8.4,0.13
1,2,14,6.5,10.1,8.3,67.5,8.4,0.2
1,2,15,6.9,10.2,8.6,67.0,7.9,0.17
1,2,16,5.9,9.2,7.4,72.0,6.5,0.17
1,2,17,4.6,8.3,6.3,76.3,6.5,0.13
1,2,18,3.5,7.1,5.2,83.3,6.5,0.2
1,2,19,2.9,6.9,4.9,84.3,7.4,0.17
1,2,20,2.3,6.3,4.4,87.3,7.4,0.2
1,2,21,2.0,5.7,4.1,88.3,7.4,0.2
1,2,22,1.0,5.6,3.7,85.8,7.4,0.23
1,2,23,1.0,5.5,3.7,88.3,7.4,0.23
1,3,0,1.4,6.6,4.3,87.0,7.4,0.12
1,3,1,1.5,6.6,4.1,88.5,7.4,0.18
1,3,2,1.4,6.3,4.0,88.5,7.4,0.15
1,3,3,1.4,6.1,3.8,89.5,6.5,0.15
1,3,4,1.2,6.5,3.8,90.0,6.5,0.18
1,3,5,0.4,6.0,3.6,90.0,6.5,0.15
1,3,6,0.0,5.7,3.2,92.0,5.6,0.18
1,3,7,0.9,6.6,3.9,90.5,5.6,0.18
1,3,8,2.1,6.7,4.5,88.5,6.5,0.21
1,3,9,3.0,6.9,5.1,86.5,6.5,0.15
1,3,10,3.7,9.2,6.5,78.0,7.4,0.09
1,3,11,4.9,9.5,7.3,73.5,8.3,0.15
1,3,12,6.2,9.9,8.1,68.5,9.3,0.15
1,3,13,6.6,10.1,8.5,65.5,9.3,0.12
1,3,14,7.1,10.6,9.0,64.5,10.2,0.09
1,3,15,7.4,10.6,9.4,62.5,9.3,0.18
1,3,16,5.9,10.3,8.0,68.5,8.3,0.15
1,3,17,4.4,8.8,6.5,76.0,7.4,0.12
1,3,18,3.3,7.8,5.3,84.5,7.4,0.18
1,3,19,3.1,7.8,5.2,87.5,7.4,0.12
1,3,20,2.6,7.4,5.2,89.0,7.4,0.18
1,3,21,2.2,7.2,4.5,88.0,7.4,0.15
1,3,22,2.2,7.0,4.4,89.5,7.4,0.15
1,3,23,1.8,7.7,4.4,89.5,7.4,0.12
2,1,0,3.1,8.5,5.9,88.0,6.5,0.13
2,1,1,2.7,8.3,5.6,89.8,6.5,0.07
2,1,2,2.5,8.3,5.6,90.0,7.0,0.13
2,1,3,2.4,7.9,5.2,90.3,6.5,0.1
2,1,4,2.0,7.6,4.8,93.0,7.4,0.1
2,1,5,1.4,7.3,4.5,91.0,7.0,0.1
2,1,6,0.6,6.7,4.2,94.5,6.1,0.13
2,1,7,2.2,7.5,5.1,92.8,6.5,0.1
2,1,8,3.3,8.2,6.0,89.0,7.0,0.1
2,1,9,5.4,9.1,7.4,84.8,6.5,0.07
2,1,10,7.3,10.0,8.6,79.3,7.4,0.13
2,1,11,8.8,11.0,9.8,73.8,8.3,0.23
2,1,12,9.8,11.9,10.9,69.0,10.2,0.2
2,1,13,10.2,12.4,11.3,64.5,10.2,0.2
2,1,14,10.8,12.8,11.7,64.0,9.8,0.17
2,1,15,11.1,13.0,12.1,61.5,9.3,0.2
2,1,16,9.6,11.9,10.7,69.3,8.3,0.1
2,1,17,8.0,10.7,9.4,74.8,7.9,0.1
2,1,18,5.9,9.7,7.9,80.0,7.0,0.13
2,1,19,5.2,9.4,7.3,83.8,7.0,0.13
2,1,20,4.6,9.1,6.9,85.5,6.5,0.1
2,1,21,3.9,8.5,6.4,87.3,7.4,0.1
2,1,22,3.5,8.9,6.3,86.3,7.4,0.17
2,1,23,3.4,8.6,6.1,86.3,7.4,0.17
2,2,0,3.8,7.4,5.4,89.0,6.1,0.1
2,2,1,3.2,7.1,5.2,90.0,5.6,0.1
2,2,2,2.8,7.0,5.1,91.0,6.0,0.13
2,2,3,2.5,6.6,4.7,91.5,6.0,0.17
2,2,4,1.8,6.5,4.4,90.3,5.6,0.17
2,2,5,1.6,6.1,4.0,91.8,5.6,0.17
2,2,6,1.3,5.2,3.5,94.3,5.6,0.1
2,2,7,3.1,6.5,4.9,87.5,5.6,0.1
2,2,8,4.9,8.1,6.4,84.0,5.6,0.13
2,2,9,6.4,9.6,8.0,78.3,5.6,0.1
2,2,10,7.1,10.6,9.2,73.0,7.4,0.1
2,2,11,8.1,11.8,10.1,67.0,8.9,0.17
2,2,12,9.2,13.0,11.0,64.3,9.3,0.13
2,2,13,9.6,13.4,11.5,61.5,9.3,0.2
2,2,14,10.1,13.7,12.0,58.8,8.8,0.13
2,2,15,10.6,14.1,12.5,57.8,8.4,0.1
2,2,16,8.8,12.8,11.1,65.5,6.5,0.1
2,2,17,7.6,11.3,9.5,71.3,6.5,0.1
2,2,18,6.4,9.8,7.9,80.0,5.1,0.13
2,2,19,5.8,9.2,7.1,83.5,5.6,0.1
2,2,20,5.1,8.5,6.5,86.3,5.6,0.1
2,2,21,4.5,7.9,6.2,87.5,6.5,0.07
2,2,22,4.5,7.3,5.4,89.8,6.5,0.03
2,2,23,4.4,6.6,5.3,90.0,6.5,0.07
2,3,0,5.1,7.9,6.2,92.0,7.4,0.22
2,3,1,4.7,7.6,6.1,92.5,6.5,0.29
2,3,2,4.3,7.4,6.0,92.0,7.4,0.22
2,3,3,4.0,7.0,5.8,92.5,7.4,0.26
2,3,4,3.8,6.2,5.1,92.0,7.4,0.29
2,3,5,3.2,6.1,4.7,93.0,7.4,0.22
2,3,6,2.7,5.7,4.4,94.5,6.5,0.15
2,3,7,5.1,7.1,5.9,88.5,8.4,0.33
2,3,8,6.9,8.9,8.1,82.5,10.2,0.3
2,3,9,8.9,10.4,10.0,76.5,10.2,0.26
2,3,10,9.4,11.8,10.6,70.0,9.3,0.33
2,3,11,10.4,12.8,11.6,66.0,10.2,0.33
2,3,12,11.5,13.6,12.4,65.0,11.1,0.41
2,3,13,11.9,14.1,12.8,64.5,10.2,0.44
2,3,14,11.6,14.6,13.1,63.0,9.3,0.52
2,3,15,12.0,15.3,13.6,61.5,8.4,0.41
2,3,16,10.9,13.8,12.2,67.5,7.4,0.26
2,3,17,9.9,12.2,10.9,71.5,7.4,0.22
2,3,18,8.3,10.7,9.0,79.5,7.4,0.33
2,3,19,7.2,10.0,8.2,82.5,8.3,0.3
2,3,20,6.6,9.6,7.7,86.0,8.3,0.26
2,3,21,5.8,9.1,7.0,90.5,7.4,0.33
2,3,22,5.4,8.6,7.1,88.0,7.4,0.26
2,3,23,5.2,8.4,6.8,89.5,8.4,0.3
3,1,0,3.8,8.4,6.0,92.8,7.4,0.17
3,1,1,3.3,8.2,5.8,93.0,7.0,0.23
3,1,2,2.9,7.9,5.4,93.8,6.5,0.27
3,1,3,2.6,7.8,5.2,95.0,6.5,0.27
3,1,4,2.8,7.7,5.2,93.8,6.5,0.17
3,1,5,2.3,7.6,4.8,94.5,6.5,0.2
3,1,6,1.9,6.6,4.1,94.8,7.0,0.17
3,1,7,4.1,7.9,5.8,89.3,7.4,0.23
3,1,8,6.2,9.4,7.5,82.3,8.3,0.2
3,1,9,8.2,11.4,9.6,76.5,9.3,0.13
3,1,10,8.8,12.9,11.1,69.8,9.8,0.27
3,1,11,9.5,14.3,12.0,64.0,10.6,0.23
3,1,12,10.3,15.5,12.9,61.3,12.1,0.27
3,1,13,10.5,15.6,13.2,59.5,11.6,0.3
3,1,14,10.6,15.8,13.4,57.8,12.1,0.3
3,1,15,10.8,15.9,13.5,57.3,12.1,0.27
3,1,16,9.8,14.9,12.5,63.0,10.6,0.13
3,1,17,8.8,13.1,11.0,70.8,8.8,0.17
3,1,18,7.8,11.6,9.9,79.5,7.0,0.17
3,1,19,7.0,10.7,9.1,82.3,7.9,0.26
3,1,20,6.1,9.8,8.0,85.5,7.4,0.26
3,1,21,5.2,9.0,7.1,88.5,7.4,0.23
3,1,22,4.1,8.6,6.4,90.5,7.4,0.23
3,1,23,4.0,8.0,6.2,92.5,7.4,0.2
3,2,0,4.6,8.6,6.6,94.0,7.4,0.08
3,2,1,4.7,8.7,6.7,94.5,7.4,0.08
